% Filename : LM_Channel_2000_RSTE_ww_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for w'w'
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_2000_RSTE_ww_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Production should be zero due to (statistical) symmetries in the flow.
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% **** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.579146999089823e-13    1.670545709941939e-01    1.838323353349159e-19    0.000000000000000e+00    1.670545695632702e-01    1.431181617661537e-09
    1.217311652923492e-06    2.428240184538776e-03    5.358530892586297e-18   -3.738649419903128e-12    1.667515847115396e-01    1.009741863934102e-04    0.000000000000000e+00    1.668525821974709e-01   -2.330327655841735e-08
    6.086537518545931e-06    1.214115953933537e-02    6.710057926525007e-16   -4.504810912028461e-10    1.655446671945384e-01    5.032798524886501e-04    0.000000000000000e+00    1.660480394110887e-01   -9.281454205201101e-08
    1.704221791976046e-05    3.399507290269083e-02    1.478825072753028e-14   -1.002575584363331e-08    1.628581230158531e-01    1.399226276344559e-03    0.000000000000000e+00    1.642574771976875e-01   -1.379312309091052e-07
    3.651878945154508e-05    7.284608820098583e-02    1.465080466809803e-13   -1.007893992703823e-07    1.581789578320978e-01    2.960875165095346e-03    0.000000000000000e+00    1.611397637806381e-01   -3.157269776177252e-08
    6.695054349292739e-05    1.335500236901577e-01    9.119019555846722e-13   -6.394031801802871e-07    1.511069724986139e-01    5.323094362059011e-03    0.000000000000000e+00    1.564292354806044e-01    1.919778001568950e-07
    1.107715847206148e-04    2.209623252004996e-01    4.184569299894232e-12   -2.995400024051285e-06    1.414091913136553e-01    8.564195356346067e-03    0.000000000000000e+00    1.499700826793257e-01    3.085948361292168e-07
    1.704157896263991e-04    3.399379833889890e-01    1.547158654439830e-11   -1.127294579373120e-05    1.290673708615233e-01    1.268787173138906e-02    0.000000000000000e+00    1.417436725163848e-01    2.971462055301188e-07
    2.470994533848581e-04    4.929032108135004e-01    4.792658119404636e-11   -3.522724535308805e-05    1.145255912949973e-01    1.753823340000341e-02    0.000000000000000e+00    1.320282059174680e-01    3.915801061460389e-07
    3.408212691252688e-04    6.798554005853233e-01    1.276607340465536e-10   -9.329940786202129e-05    9.856570296530004e-02    2.284274788637796e-02    0.000000000000000e+00    1.213144688048396e-01    6.827666371583829e-07
    4.515796396062921e-04    9.007913665971081e-01    3.006731645823730e-10   -2.145743004335037e-04    8.196828336075249e-02    2.833244776971677e-02    0.000000000000000e+00    1.100850226853919e-01    1.134445316977595e-06
    5.793726772437280e-04    1.155707343578231e+00    6.404675438381154e-10   -4.375607893998421e-04    6.546649984509598e-02    3.376770878452686e-02    0.000000000000000e+00    9.879492004003479e-02    1.728440655740515e-06
    7.241982041420458e-04    1.444598987157692e+00    1.255109145498570e-09   -8.048183449722106e-04    4.971416993113992e-02    3.895841972101322e-02    0.000000000000000e+00    8.786533507278992e-02    2.437489500156653e-06
    8.860537521320211e-04    1.767461373939184e+00    2.291341650001586e-09   -1.354189814700338e-03    3.526271198035867e-02    4.377558192446307e-02    0.000000000000000e+00    7.768089833775260e-02    3.208043710456465e-06
    1.064936562812813e-03    2.124289001585036e+00    3.931870887666816e-09   -2.108883052526115e-03    2.254136076905736e-02    4.815286112538392e-02    0.000000000000000e+00    6.858138231517125e-02    3.960458614810092e-06
    1.260843587598481e-03    2.515075788908999e+00    6.380982888021099e-09   -3.069002274176377e-03    1.183836552675965e-02    5.207853384590168e-02    0.000000000000000e+00    6.084329893715437e-02    4.604542313470239e-06
    1.473771487770281e-03    2.939815075980559e+00    9.835161933907856e-09   -4.206670458685123e-03    3.286210105203755e-03    5.558015673910816e-02    0.000000000000000e+00    5.465464938637440e-02    5.056834414325639e-06
    1.703716634533836e-03    3.398499624238986e+00    1.444024200743934e-08   -5.466214689549748e-03   -3.141927423969636e-03    5.870561405861693e-02    0.000000000000000e+00    5.009223463211713e-02    5.251753222433597e-06
    1.950675109080202e-03    3.891121616615142e+00    2.024366528795111e-08   -6.769840814748163e-03   -7.617703753125744e-03    6.150459535204462e-02    0.000000000000000e+00    4.711192241389892e-02    5.148613937085156e-06
