% Filename : LM_Channel_2000_RSTE_uu_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for u'u'
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_2000_RSTE_uu_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.985327862470928e-14    3.740255325433918e-01    7.728304126583270e-20    0.000000000000000e+00    3.740255321560229e-01    3.873988352331992e-10
    1.217311652923492e-06    2.428240184538776e-03    3.051864659658394e-11    6.476112206683991e-11    3.739553013933523e-01    2.340631207833161e-05    0.000000000000000e+00    3.739787183300141e-01   -1.052930376221894e-08
    6.086537518545931e-06    1.214115953933537e-02    3.818735252645125e-09    8.102486911273334e-09    3.736772338335849e-01    1.162182936674824e-04    0.000000000000000e+00    3.737935067894272e-01   -4.274095266598721e-08
    1.704221791976046e-05    3.399507290269083e-02    8.402150821559978e-08    1.781187154795962e-07    3.730678790857472e-01    3.203131765279343e-04    0.000000000000000e+00    3.733885243161217e-01   -6.991362289099357e-08
    3.651878945154508e-05    7.284608820098583e-02    8.300883981978591e-07    1.757100233066945e-06    3.720374932959045e-01    6.671483509072877e-04    0.000000000000000e+00    3.727072718505995e-01   -4.301515638127640e-08
    6.695054349292739e-05    1.335500236901577e-01    5.146807487927501e-06    1.087044466705385e-05    3.705510869275469e-01    1.168867528639883e-03    0.000000000000000e+00    3.717359569153701e-01    1.479297168094362e-08
    1.107715847206148e-04    2.209623252004996e-01    2.351404271142337e-05    4.951120869793943e-05    3.686370904859744e-01    1.807810901604193e-03    0.000000000000000e+00    3.705179412093457e-01   -1.457035775365156e-08
    1.704157896263991e-04    3.399379833889890e-01    8.658637908728118e-05    1.815497378745314e-04    3.663607629498009e-01    2.526120062910268e-03    0.000000000000000e+00    3.691552055730622e-01   -1.864433892828643e-07
    2.470994533848581e-04    4.929032108135004e-01    2.675132724328591e-04    5.575541105856495e-04    3.637685332311099e-01    3.209104632762572e-03    0.000000000000000e+00    3.678031512902981e-01   -4.460434070985286e-07
    3.408212691252688e-04    6.798554005853233e-01    7.122568412200265e-04    1.471138057572474e-03    3.606928197770706e-01    3.706436438060029e-03    0.000000000000000e+00    3.665834315832646e-01   -7.804693414326103e-07
    4.515796396062921e-04    9.007913665971081e-01    1.680893980442998e-03    3.422869050636921e-03    3.565055682528099e-01    3.865405811731924e-03    0.000000000000000e+00    3.654759516280753e-01   -1.214532453497341e-06
    5.793726772437280e-04    1.155707343578231e+00    3.595246368252303e-03    7.159390955082299e-03    3.499524219733564e-01    3.545435443001919e-03    0.000000000000000e+00    3.642542295687379e-01   -1.734829045030306e-06
    7.241982041420458e-04    1.444598987157692e+00    7.084597487429510e-03    1.363480145755680e-02    3.390963792804228e-01    2.631157820524072e-03    0.000000000000000e+00    3.624492243760678e-01   -2.288330134603278e-06
    8.860537521320211e-04    1.767461373939184e+00    1.301345809153939e-02    2.382949324187866e-02    3.214876848806975e-01    1.042519065699842e-03    0.000000000000000e+00    3.593759516168052e-01   -2.796336989852044e-06
    1.064936562812813e-03    2.124289001585036e+00    2.246809499489107e-02    3.839595046040924e-02    2.946462112039837e-01   -1.259112879036950e-03    0.000000000000000e+00    3.542543158623208e-01   -3.172082073676918e-06
    1.260843587598481e-03    2.515075788908999e+00    3.667648428946916e-02    5.719624998654346e-02    2.568146335157613e-01   -4.269270845577809e-03    0.000000000000000e+00    3.464214342602641e-01   -3.337314067985986e-06
    1.473771487770281e-03    2.939815075980559e+00    5.684545378680542e-02    7.891079062501401e-02    2.077601481539518e-01   -7.943048263158246e-03    0.000000000000000e+00    3.355766163655841e-01   -3.272062971071410e-06
    1.703716634533836e-03    3.398499624238986e+00    8.392201769523448e-02    1.009436916220910e-01    1.492923217683707e-01   -1.220149612962160e-02    0.000000000000000e+00    3.219596561517146e-01   -3.121195640054530e-06
    1.950675109080202e-03    3.891121616615142e+00    1.183188221589016e-01    1.197669518511994e-01    8.522502383044445e-02   -1.694063209940884e-02    0.000000000000000e+00    3.063734020941890e-01   -3.236353052438190e-06
    2.214642702653591e-03    4.417672657666571e+00    1.596732859121597e-01    1.316608930547863e-01    2.072724461133790e-02   -2.204151569514520e-02    0.000000000000000e+00    2.900238589660825e-01   -3.951082943765005e-06
