% Filename : LM_Channel_1000_vor_pres_fluc_prof.dat 
% 
% Description : Variance & covariance of vorticity components and variance of pressure
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%    y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+     : Grid point in wall-normal direction 
%    omega_x'omega_x'    : Variance of omega_x 
%    omega_y'omega_y'    : Variance of omega_y 
%    omega_z'omega_z'    : Variance of omega_z 
%    omega_x'omega_y'    : Covariance of omega_x and omega_y 
%    omega_x'omega_z'    : Covariance of omega_x and omega_z 
%    omega_y'omega_z'    : Covariance of omega_y and omega_z 
%         p'p'           : Variance of pressure, p
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_1000_vor_pres_fluc_prof_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** omega_x'omega_z' and omega_y'omega_z' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+               omega_x'omega_x'         omega_y'omega_y'         omega_z'omega_z'         omega_x'omega_y'         omega_x'omega_z'         omega_y'omega_z'              p'p'           
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    7.638675391092957e-02    2.953632882776711e-69    1.753259462911139e-01    3.914629680486747e-40    6.439922499164718e-05   -2.127233018710705e-39    6.384039116359354e+00
    2.764315143122253e-06    2.765729439839074e-03    7.628160362096024e-02    7.044001631871506e-09    1.753026415387373e-01   -5.655505360769127e-06    6.443908928383446e-05   -2.304029065695656e-10    6.383910894538427e+00
    1.382146873540879e-05    1.382854016425900e-02    7.586287668653070e-02    1.760975418826784e-07    1.752105021737778e-01   -2.831762650960560e-05    6.459684098650757e-05   -1.102050868059007e-09    6.383400698584560e+00
    3.869966314673512e-05    3.871946291763557e-02    7.493143451961809e-02    1.380585060639646e-06    1.750093115173204e-01   -7.953287309357781e-05    6.494222713649616e-05   -2.775696761509059e-09    6.382268477998993e+00
    8.292656586705860e-05    8.296899329076779e-02    7.331068400711337e-02    6.339448653376180e-06    1.746714308926302e-01   -1.712869032556782e-04    6.552556555415890e-05   -4.798609874331836e-09    6.380309280007609e+00
    1.520290955829839e-04    1.521068776879944e-01    7.086330936243056e-02    2.130886601232430e-05    1.741897871297312e-01   -3.161679226647395e-04    6.636478643689495e-05   -5.640915023050456e-09    6.377385112226751e+00
    2.515332082846378e-04    2.516618993246350e-01    6.750856965089022e-02    5.834329506550449e-05    1.735828204687024e-01   -5.270927856410064e-04    6.743222900059556e-05   -2.258285756264269e-09    6.373467039833639e+00
    3.869636834078483e-04    3.871616642597545e-01    6.323665407428199e-02    1.381355906048167e-04    1.728908110956336e-01   -8.159929697089319e-04    6.864243780166868e-05    1.010313777265676e-08    6.368687478130354e+00
    5.610795948808311e-04    5.613666580367414e-01    5.819238348758179e-02    2.905635702457229e-04    1.721661712716839e-01   -1.184833230480148e-03    6.982782691381141e-05    3.703849196464419e-08    6.363477348332053e+00
    7.738742043458258e-04    7.742701388503129e-01    5.263322156543230e-02    5.530227294350261e-04    1.714223307770213e-01   -1.621166298717931e-03    7.076657569385951e-05    8.293267371165361e-08    6.358535757390744e+00
    1.025339276563786e-03    1.025863867248057e+00    4.681797831327910e-02    9.708312839814624e-04    1.705726323521114e-01   -2.099759770936685e-03    7.121396960852228e-05    1.492858945791755e-07    6.354716921718681e+00
    1.315465079733014e-03    1.316138106449228e+00    4.100031988216399e-02    1.596021294706378e-03    1.693952350055455e-01   -2.579600401225798e-03    7.089404678528225e-05    2.333244534011927e-07    6.353027203581824e+00
    1.644240385865192e-03    1.645081622720975e+00    3.542646631504397e-02    2.484558014662232e-03    1.675241136156277e-01   -3.003653734661540e-03    6.950815335003121e-05    3.278759868713036e-07    6.354613696415368e+00
    2.011652471220593e-03    2.012681685813766e+00    3.033041177766282e-02    3.691235937764442e-03    1.644920194029140e-01   -3.302700635305330e-03    6.679437903949510e-05    4.236497729847784e-07    6.360739528975509e+00
    2.417687116800127e-03    2.418924069453697e+00    2.592175187136252e-02    5.261988686284716e-03    1.598418070886195e-01   -3.403606341160039e-03    6.264857245808042e-05    5.138222939246781e-07    6.372743381167081e+00
    2.862328608895792e-03    2.863793051893218e+00    2.236618978661323e-02    7.224405983462977e-03    1.532874628391132e-01   -3.240845118772127e-03    5.725624842447672e-05    5.980527786221749e-07    6.391984307705460e+00
    3.345559739698523e-03    3.347271416519292e+00    1.976448423217823e-02    9.578481898042819e-03    1.448625365586816e-01   -2.768648182824530e-03    5.112774401061070e-05    6.819343760910740e-07    6.419776424186150e+00
    3.867361807964542e-03    3.869340452520091e+00    1.813836536614724e-02    1.229029899554266e-02    1.349786464422935e-01   -1.970541495313391e-03    4.495441982648428e-05    7.707542933449534e-07    6.457320066699062e+00
    4.427714619738898e-03    4.429979955608904e+00    1.742983833506593e-02    1.529094382181268e-02    1.243519938361563e-01   -8.636658564896120e-04    3.934631065463160e-05    8.597935773022405e-07    6.505636100071475e+00
    5.026596489136725e-03    5.029168228805792e+00    1.751480178114737e-02    1.848152961518604e-02    1.138217610043983e-01    5.031575690066937e-04    3.463492150306806e-05    9.267327021980916e-07    6.565508279271476e+00
    5.663984239183018e-03    5.666882083277795e+00    1.822657626164833e-02    2.174342130379046e-02    1.041363208391977e-01    2.056854280434705e-03    3.086205376214129e-05    9.364145063632250e-07    6.637435785485939e+00
    6.339853202709356e-03    6.343096839236119e+00    1.938246164719510e-02    2.495138580343949e-02    9.579057112862992e-02    3.710925572645239e-03    2.791628189677008e-05    8.633370143810231e-07    6.721595533490809e+00
    7.054177223308256e-03    7.057786326890970e+00    2.080706149894871e-02    2.798687582216694e-02    8.896336041191133e-02    5.377083956229811e-03    2.567595892005340e-05    7.176056424513560e-07    6.817812836760305e+00
    7.806928656345802e-03    7.810922887464708e+00    2.234853626391969e-02    3.074899764042858e-02    8.355449865300560e-02    6.975387031297100e-03    2.402239418105454e-05    5.495753135725820e-07    6.925540069754512e+00
    8.598078370031459e-03    8.602477374262202e+00    2.388684633397994e-02    3.316161707550349e-02    7.928397391534080e-02    8.441369495816253e-03    2.279671575589062e-05    4.276163375984077e-07    7.043845342571486e+00
    9.427595746545392e-03    9.432419153798731e+00    2.533524530043802e-02    3.517614795078285e-02    7.580514993756803e-02    9.729633683197059e-03    2.187035324531051e-05    4.080925691708104e-07    7.171415508375580e+00
    1.029544868322330e-02    1.030071610698542e+01    2.663713263864591e-02    3.677052175808634e-02    7.279527834514940e-02    1.081417387398563e-02    2.115919029810208e-05    5.192290116318416e-07    7.306578904827554e+00
    1.120160359379907e-02    1.120733463037254e+01    2.776037496295077e-02    3.794544067809564e-02    7.000680874755072e-02    1.168625136824003e-02    2.049336107386551e-05    7.619360325355866e-07    7.447351883905614e+00
    1.214602540970411e-02    1.215223963744949e+01    2.869093032806806e-02    3.871919357136012e-02    6.728123146502836e-02    1.235085192307212e-02    1.959362690911744e-05    1.114819265683251e-06    7.591509512249332e+00
    1.312867758142522e-02    1.313539456000337e+01    2.942698774591254e-02    3.912217918888046e-02    6.453807821118729e-02    1.282265744380654e-02    1.811857052591358e-05    1.546820268928058e-06    7.736676894482875e+00
    1.414952207991849e-02    1.415676134953360e+01    2.997431316018603e-02    3.919196618463817e-02    6.175284314479995e-02    1.312222718037212e-02    1.583148940318836e-05    2.046610307461785e-06    7.880434149679484e+00
    1.520851939808121e-02    1.521630047872461e+01    3.034304943844063e-02    3.896933691362758e-02    5.893388503290495e-02    1.327281496961635e-02    1.293256335006512e-05    2.625100913834573e-06    8.020424588552697e+00
    1.630562855228079e-02    1.631397094297549e+01    3.054582433394541e-02    3.849542856695387e-02    5.610459592693460e-02    1.329800014353277e-02    1.014067056447998e-05    3.289480713052296e-06    8.154454387074097e+00
    1.744080708394102e-02    1.744973026198709e+01    3.059666267532328e-02    3.780988005633511e-02    5.329215188618638e-02    1.322014252954378e-02    8.419770110423858e-06    4.042023525526544e-06    8.280574331212584e+00
